file_size,num_lines,avg_line_len,max_line_len,entropy,special_char_ratio,digit_ratio,uppercase_ratio,space_ratio,hex_escape_count,unicode_escape_count,base64_count,long_string_count,eval_count,unescape_count,atob_count,function_constructor,settimeout_count,setinterval_count,document_write,num_identifiers,avg_identifier_len,avg_identifier_entropy,array_access_count,hex_array_index,num_functions,num_var_decl,num_semicolons,num_commas,bracket_ratio,square_bracket_ratio
2876,99,29.050505050505052,79,5.102590447514091,0.14881780250347706,0.0034770514603616135,0.14221140472879,0.19158553546592488,0,0,0,3,0,0,0,0,0,0,0,353,5.3456090651558075,2.281533651561878,0,0,13,0,39,54,0.03477051460361613,0.002086230876216968
1527,68,22.455882352941178,56,4.59646558141188,0.16895874263261296,0.005239030779305829,0.025540275049115914,0.24165029469548133,0,0,0,1,0,0,0,0,0,0,0,145,6.151724137931034,2.263399879225539,0,0,1,0,31,17,0.056319580877537655,0.0
2527,95,26.6,76,5.10776488358615,0.12821527502967947,0.0031658092599920855,0.16224772457459438,0.2002374356944994,0,0,0,3,0,0,0,0,1,0,0,314,5.382165605095541,2.2676325331993294,0,0,9,0,36,37,0.030866640284922833,0.0
387,17,22.764705882352942,48,4.580115936561816,0.19121447028423771,0.002583979328165375,0.015503875968992248,0.12144702842377261,0,0,0,0,0,0,0,0,0,0,0,41,6.463414634146342,2.2525675915301933,0,0,0,0,10,4,0.06718346253229975,0.0
2118,58,36.51724137931034,76,5.180197450576893,0.13408876298394712,0.010387157695939566,0.18885741265344666,0.19499527856468366,0,0,0,2,0,0,0,0,0,0,0,264,5.299242424242424,2.2297730886485496,0,0,1,0,20,35,0.025495750708215296,0.0
2002,53,37.77358490566038,76,5.247690143204562,0.12787212787212787,0.006993006993006993,0.2002997002997003,0.16233766233766234,0,0,0,2,0,0,0,0,0,0,0,263,5.349809885931559,2.241366267043814,0,0,5,0,16,34,0.024975024975024976,0.0
1820,48,37.916666666666664,76,5.276626952973574,0.12417582417582418,0.004395604395604396,0.22362637362637364,0.1565934065934066,0,0,0,3,0,0,0,0,0,0,0,259,5.011583011583012,2.2151580476429222,0,0,2,0,17,27,0.026373626373626374,0.0
2052,62,33.096774193548384,76,5.119748892228402,0.11793372319688109,0.0029239766081871343,0.19444444444444445,0.20029239766081872,0,0,0,3,0,0,0,0,0,0,0,280,4.975,2.24807651779668,0,0,4,0,23,28,0.022417153996101363,0.0
2802,90,31.133333333333333,76,5.183198291150709,0.1270521056388294,0.014989293361884369,0.15488936473947182,0.19271948608137046,0,0,0,4,0,0,0,0,0,0,0,329,5.665653495440729,2.315537153871242,0,0,6,0,38,45,0.022840827980014276,0.014989293361884369
402,12,33.5,77,4.773279799431492,0.1890547263681592,0.022388059701492536,0.024875621890547265,0.1865671641791045,0,0,0,0,0,0,0,0,0,0,0,38,6.394736842105263,2.30950230898198,0,0,0,0,8,5,0.04477611940298507,0.004975124378109453
1805,68,26.544117647058822,76,5.184167867008868,0.12132963988919668,0.0,0.3318559556786704,0.18227146814404432,0,0,0,2,0,0,0,0,0,0,0,239,5.2594142259414225,2.2798833907690432,0,0,0,0,6,58,0.006648199445983379,0.00110803324099723
1985,56,35.44642857142857,76,5.2361449863444145,0.1269521410579345,0.010075566750629723,0.20100755667506298,0.18740554156171285,0,0,0,2,0,0,0,0,0,0,0,273,4.912087912087912,2.2190766950498215,0,0,3,0,18,27,0.0181360201511335,0.0010075566750629723
7243,218,33.22477064220183,80,4.89990322058212,0.14427723319066685,0.008421924616871463,0.09705922960099406,0.24078420543973492,0,0,0,5,0,0,0,0,0,0,0,734,6.029972752043597,2.3106658337618815,0,0,1,0,86,102,0.02899351097611487,0.004141930139444981
1780,45,39.55555555555556,76,5.218738514939064,0.11741573033707865,0.003932584269662922,0.22415730337078651,0.1702247191011236,0,0,0,2,0,0,0,0,0,0,0,245,5.151020408163265,2.251872373515475,0,0,5,0,15,28,0.025842696629213482,0.0
1079,54,19.98148148148148,79,4.721479269091779,0.19184430027803523,0.010194624652455977,0.025949953660797033,0.23076923076923078,0,0,0,2,0,0,0,0,0,0,0,124,4.935483870967742,2.0633967044896178,0,0,0,0,22,13,0.061167747914735865,0.0
2615,77,33.96103896103896,76,5.119622984651337,0.12351816443594646,0.0026768642447418736,0.15525812619502868,0.19043977055449332,0,0,0,3,0,0,0,0,0,0,0,360,4.963888888888889,2.1949728241961997,0,0,9,0,29,36,0.02829827915869981,0.0
1102,39,28.256410256410255,80,4.779017840462216,0.14519056261343014,0.0054446460980036296,0.03176043557168784,0.14882032667876588,0,0,0,1,0,0,0,0,0,0,0,137,5.635036496350365,2.25439379669755,0,0,2,0,17,12,0.041742286751361164,0.0
1255,37,33.91891891891892,80,4.938316377944295,0.2095617529880478,0.0199203187250996,0.027888446215139442,0.16812749003984065,0,0,0,0,0,0,0,0,0,0,0,144,5.291666666666667,2.1753331635456012,0,0,0,0,26,17,0.054183266932270914,0.006374501992031873
353,14,25.214285714285715,68,4.76457962530694,0.1388101983002833,0.0113314447592068,0.05099150141643059,0.12464589235127478,0,0,0,0,0,0,0,0,0,0,0,33,7.96969696969697,2.4302553135478586,0,0,0,0,7,2,0.0226628895184136,0.0
417,16,26.0625,68,5.006215788502687,0.1510791366906475,0.047961630695443645,0.04316546762589928,0.13189448441247004,0,0,0,0,0,0,0,0,0,0,0,36,7.5,2.417217273743378,0,0,0,0,7,2,0.019184652278177457,0.0
872,34,25.647058823529413,64,4.7965302727004175,0.15137614678899083,0.0045871559633027525,0.03784403669724771,0.15711009174311927,0,0,0,1,0,0,0,0,0,0,0,80,7.6,2.437535172612878,0,0,0,0,13,7,0.02522935779816514,0.006880733944954129
796,33,24.12121212121212,71,4.933933236685435,0.1670854271356784,0.01507537688442211,0.032663316582914576,0.14949748743718594,0,0,0,2,0,0,0,0,0,0,0,88,6.068181818181818,2.2755068294751237,0,0,0,0,14,4,0.04020100502512563,0.0
3422,122,28.049180327868854,78,5.090743820628836,0.15604909409701928,0.005552308591466978,0.09643483343074226,0.15400350672121565,0,0,0,2,0,0,0,0,0,0,0,322,7.391304347826087,2.395341016213425,0,0,2,0,43,39,0.030976037405026302,0.0029222676797194622
1240,51,24.313725490196077,72,4.751236775441182,0.14193548387096774,0.0,0.055645161290322584,0.16451612903225807,0,0,0,2,0,0,0,0,0,0,0,106,8.18867924528302,2.484757079048652,0,0,0,0,21,10,0.025806451612903226,0.008064516129032258
754,31,24.322580645161292,48,4.564710887094273,0.129973474801061,0.005305039787798408,0.03713527851458886,0.17374005305039789,0,0,0,1,0,0,0,0,2,0,0,65,8.015384615384615,2.4567612180761422,0,0,0,0,14,3,0.03713527851458886,0.0
1421,54,26.314814814814813,77,5.037373914542593,0.15833919774806474,0.011963406052076003,0.06966924700914849,0.14285714285714285,0,0,0,1,0,0,0,0,0,0,0,140,7.0,2.4328379212161013,0,0,3,0,29,17,0.04081632653061224,0.0028149190710767065
1714,65,26.369230769230768,77,5.07680785894201,0.15985997666277713,0.014585764294049008,0.06884480746791131,0.15635939323220538,0,0,0,1,0,0,0,0,0,0,0,169,6.810650887573964,2.4284115635126406,0,0,4,0,32,21,0.03733955659276546,0.003500583430571762
1193,34,35.088235294117645,77,4.815854398331815,0.20117351215423301,0.005029337803855826,0.01760268231349539,0.17015926236378875,0,0,0,1,0,0,0,0,0,0,0,134,5.58955223880597,2.2180197557521257,0,0,0,0,20,15,0.0586756077116513,0.003352891869237217
899,38,23.657894736842106,77,4.899070644273286,0.20578420467185762,0.01668520578420467,0.018909899888765295,0.1557285873192436,0,0,0,0,0,0,0,0,0,0,0,107,5.196261682242991,2.105698368695023,0,0,5,0,17,10,0.06451612903225806,0.0
2421,85,28.48235294117647,100,5.166367095707227,0.10656753407682776,0.02271788517141677,0.12267657992565056,0.23048327137546468,0,0,4,1,0,0,0,0,0,0,0,185,8.572972972972973,2.459072222511597,0,0,0,0,15,8,0.011565468814539447,0.0
2112,64,33.0,70,4.740180115842279,0.14772727272727273,0.024147727272727272,0.020359848484848484,0.19223484848484848,0,0,0,0,0,0,0,0,0,0,0,207,6.608695652173913,2.3763432280308794,0,0,3,0,37,38,0.03598484848484849,0.001893939393939394
1933,64,30.203125,79,4.836595991256676,0.16244180031039834,0.002586652871184687,0.03517847904811174,0.18882565959648215,0,0,0,1,0,0,0,0,0,0,0,194,6.479381443298969,2.381140840237879,0,0,0,0,33,20,0.04345576823590274,0.004138644593895499
2140,68,31.470588235294116,79,4.847603361806801,0.1560747663551402,0.004205607476635514,0.04018691588785047,0.1780373831775701,0,0,0,2,0,0,0,0,0,0,0,228,6.258771929824562,2.341212544902056,0,0,0,0,36,24,0.04205607476635514,0.003738317757009346
750,33,22.727272727272727,71,4.9488815420206125,0.17066666666666666,0.008,0.034666666666666665,0.14666666666666667,0,0,0,1,0,0,0,0,1,0,0,89,5.685393258426966,2.352650454481262,0,0,1,0,14,6,0.05333333333333334,0.0
2441,71,34.38028169014085,79,4.844898572938031,0.1556739041376485,0.009422367882015567,0.024170421958213846,0.18598934862761163,0,0,0,3,0,0,0,0,0,0,0,296,5.368243243243243,2.257604208288572,0,0,1,0,30,19,0.04588283490372798,0.0024580090126997134
934,38,24.57894736842105,69,4.900243332499932,0.21199143468950749,0.011777301927194861,0.023554603854389723,0.1734475374732334,0,0,0,1,0,0,0,0,0,0,0,100,5.65,2.203703983883639,0,0,1,0,21,11,0.06423982869379015,0.004282655246252677
3400,115,29.565217391304348,89,5.0863251121068584,0.1526470588235294,0.0488235294117647,0.06088235294117647,0.17676470588235293,0,32,2,5,0,0,0,0,0,0,0,319,7.037617554858934,2.314065381446394,0,0,12,0,60,65,0.03764705882352941,0.013529411764705882
974,39,24.974358974358974,67,4.931705617917556,0.11601642710472279,0.001026694045174538,0.09137577002053388,0.162217659137577,0,0,0,1,0,0,0,0,0,0,0,85,8.258823529411766,2.5966730315174633,0,0,2,0,12,10,0.030800821355236138,0.002053388090349076
611,27,22.62962962962963,79,4.8775837648959195,0.12111292962356793,0.0,0.088379705400982,0.15711947626841244,0,0,0,1,0,0,0,0,0,0,0,64,6.890625,2.5456091279753843,0,0,2,0,8,4,0.03273322422258593,0.0
3192,124,25.741935483870968,91,5.083372770857246,0.162593984962406,0.06046365914786967,0.06516290726817042,0.22023809523809523,0,32,4,2,0,0,0,0,0,0,0,241,7.829875518672199,2.50631234069172,0,0,17,0,24,89,0.02443609022556391,0.011278195488721804
2073,64,32.390625,79,4.905166050554046,0.17414375301495416,0.001447178002894356,0.032320308731307285,0.15822479498311626,0,0,0,1,0,0,0,0,0,0,0,265,5.230188679245283,2.197387960566236,0,0,0,0,27,24,0.042450554751567775,0.002894356005788712
1993,51,39.07843137254902,76,5.270249738299015,0.10888108379327646,0.015554440541896638,0.20822880080280984,0.154039136979428,0,0,0,3,0,0,0,0,1,0,0,283,5.074204946996466,2.271682834776209,0,0,1,0,14,28,0.016056196688409432,0.0
1343,31,43.32258064516129,76,5.193085762868426,0.09233060312732688,0.004467609828741623,0.2874162323157111,0.16008935219657483,0,0,0,2,0,0,0,0,0,0,0,192,5.197916666666667,2.3053431448583335,0,0,1,0,6,26,0.011913626209977662,0.0
321,12,26.75,57,4.7205003559720495,0.14953271028037382,0.012461059190031152,0.028037383177570093,0.12461059190031153,0,0,0,0,0,0,0,0,0,0,0,43,5.325581395348837,2.0719162196471728,0,0,0,0,5,0,0.03115264797507788,0.0
761,29,26.24137931034483,74,4.8585122414217174,0.164257555847569,0.006570302233902759,0.0328515111695138,0.1287779237844941,0,0,0,1,0,0,0,0,0,0,0,77,6.974025974025974,2.4277105772145537,0,0,3,0,15,7,0.04730617608409987,0.002628120893561104
438,15,29.2,74,4.918328980699454,0.182648401826484,0.0136986301369863,0.0228310502283105,0.10273972602739725,0,0,0,0,0,0,0,0,0,0,0,50,6.26,2.3200396562846515,0,0,0,0,8,4,0.0365296803652968,0.0
3963,141,28.106382978723403,78,4.94099563204544,0.17234418369921775,0.000757002271006813,0.03381276810497098,0.19480191773908656,0,0,0,5,0,0,0,0,0,0,0,440,5.720454545454546,2.288269599747619,0,0,3,0,54,61,0.03078475902094373,0.004542013626040878
496,18,27.555555555555557,71,4.657314121075927,0.17137096774193547,0.0,0.03024193548387097,0.21370967741935484,0,0,0,2,0,0,0,0,0,0,0,55,5.545454545454546,2.249138256749127,0,0,1,0,0,2,0.04838709677419355,0.008064516129032258
1008,35,28.8,65,4.766773550592694,0.22123015873015872,0.023809523809523808,0.01488095238095238,0.12202380952380952,0,0,0,0,0,0,0,0,0,0,0,127,5.181102362204724,2.106500244655162,0,0,0,0,20,12,0.037698412698412696,0.0
3450,97,35.56701030927835,78,4.935514098676915,0.1463768115942029,0.01565217391304348,0.0663768115942029,0.1608695652173913,0,0,0,3,0,0,0,0,0,0,0,334,7.041916167664671,2.379488015442365,0,0,4,0,61,64,0.03768115942028986,0.0034782608695652175
2928,91,32.175824175824175,79,4.934189475365317,0.14275956284153005,0.015368852459016393,0.045081967213114756,0.17793715846994534,0,0,0,2,0,0,0,0,0,0,0,317,6.17981072555205,2.3124338894872745,0,0,3,0,42,50,0.03278688524590164,0.0047814207650273225
720,25,28.8,63,4.859062783122954,0.16111111111111112,0.006944444444444444,0.04027777777777778,0.1875,0,0,0,2,0,0,0,0,0,0,0,88,5.306818181818182,2.2583820633831855,0,0,0,0,11,11,0.03888888888888889,0.005555555555555556
1193,42,28.404761904761905,79,4.947848855361305,0.14920368818105617,0.009220452640402346,0.04274937133277452,0.1399832355406538,0,0,0,1,0,0,0,0,0,0,0,140,6.014285714285714,2.31539953640877,0,0,3,0,25,9,0.04358759430008382,0.0016764459346186086
